date,time,district_code,district,accident_type,weather_state,vehicle_type,person_type,age_range,sex,injury_type,coordinate_x_utm,coordinate_y_utm,positive_alcohol,positive_drug,datetime,accidents,month,year,quarter,country,region,city,postal_code
2021-12-21 00:00:00,9:15:00,4,salamanca,side collision,clear,epa bicycle,driver,21 to 30,female,unknown,443.302.210,4.475.347.024,0,0,2021-12-21 09:15:00,1,12,2021,4,spain,comunidad de madrid,madrid,28020
2021-12-22 00:00:00,19:45:00,10,latina,run over a person,clear,epa bicycle,driver,31 to 40,male,low,434.655.110,4.472.161.019,0,0,2021-12-22 19:45:00,1,12,2021,4,spain,comunidad de madrid,madrid,28047
2021-12-22 00:00:00,19:45:00,10,latina,run over a person,clear,epa bicycle,pedestrian,over 60,female,mild,434.655.110,4.472.161.019,0,0,2021-12-22 19:45:00,1,12,2021,4,spain,comunidad de madrid,madrid,28047
2021-12-23 00:00:00,17:40:00,15,ciudad lineal,fall,light rain,epa bicycle,driver,41 to 50,female,unknown,445.340.528,4.476.219.933,0,0,2021-12-23 17:40:00,1,12,2021,4,spain,comunidad de madrid,madrid,28027
2021-12-23 00:00:00,17:45:00,4,salamanca,fall,light rain,bicycle,driver,31 to 40,female,mild,442.283.285,4.476.015.258,0,0,2021-12-23 17:45:00,1,12,2021,4,spain,comunidad de madrid,madrid,28020
2021-12-24 00:00:00,13:50:00,19,vicálvaro,run over a person,light rain,bicycle,driver,31 to 40,male,mild,448.310.651,4.472.792.689,0,0,2021-12-24 13:50:00,1,12,2021,4,spain,comunidad de madrid,madrid,28052
2021-12-24 00:00:00,13:50:00,19,vicálvaro,run over a person,light rain,bicycle,pedestrian,over 60,male,mild,448.310.651,4.472.792.689,0,0,2021-12-24 13:50:00,1,12,2021,4,spain,comunidad de madrid,madrid,28052
2021-12-24 00:00:00,15:05:00,5,chamartín,lateral front collision,cloudy,epa bicycle,driver,21 to 30,male,mild,441.842.919,4.477.312.649,0,0,2021-12-24 15:05:00,1,12,2021,4,spain,comunidad de madrid,madrid,28036
2021-12-27 00:00:00,14:45:00,10,latina,fall,clear,bicycle,driver,21 to 30,female,unknown,435.978.772,4.472.396.802,0,0,2021-12-27 14:45:00,1,12,2021,4,spain,comunidad de madrid,madrid,28047
2021-12-27 00:00:00,17:10:00,9,moncloa-aravaca,fall,cloudy,bicycle,driver,31 to 40,male,mild,436.689.944,4.473.815.791,0,0,2021-12-27 17:10:00,1,12,2021,4,spain,comunidad de madrid,madrid,28011
2021-12-28 00:00:00,17:30:00,15,ciudad lineal,lateral front collision,clear,epa bicycle,driver,younger than 21,male,unknown,445.904.760,4.475.502.607,0,0,2021-12-28 17:30:00,1,12,2021,4,spain,comunidad de madrid,madrid,28027
2021-12-29 00:00:00,13:30:00,5,chamartín,fall,clear,bicycle,driver,51 to 60,male,mild,443.594.681,4.478.221.621,0,0,2021-12-29 13:30:00,1,12,2021,4,spain,comunidad de madrid,madrid,28036
2021-12-30 00:00:00,21:00:00,6,tetuán,fall,clear,bicycle,driver,21 to 30,female,unknown,440.291.735,4.478.733.191,0,0,2021-12-30 21:00:00,1,12,2021,4,spain,comunidad de madrid,madrid,28013
2021-12-30 00:00:00,14:40:00,14,moratalaz,fall,clear,bicycle,driver,31 to 40,female,low,444.385.821,4.473.305.098,0,0,2021-12-30 14:40:00,1,12,2021,4,spain,comunidad de madrid,madrid,28030
2021-12-29 00:00:00,23:10:00,12,usera,lateral front collision,clear,bicycle,driver,21 to 30,male,mild,440.557.175,4.470.111.030,0,0,2021-12-29 23:10:00,1,12,2021,4,spain,comunidad de madrid,madrid,28026
2021-12-29 00:00:00,21:20:00,8,fuencarral-el pardo,side collision,unknown,bicycle,driver,51 to 60,male,unknown,440.451.148,4.482.181.906,0,0,2021-12-29 21:20:00,1,12,2021,4,spain,comunidad de madrid,madrid,28048
2022-01-02 00:00:00,0:05:00,15,ciudad lineal,fall,clear,epa bicycle,driver,21 to 30,male,mild,444.462.918,4.474.808.752,1,0,2022-01-02 00:05:00,1,1,2022,1,spain,comunidad de madrid,madrid,28027
2022-01-05 00:00:00,10:45:00,10,latina,lateral front collision,unknown,epa bicycle,driver,21 to 30,female,mild,438.584.377,4.473.973.210,0,0,2022-01-05 10:45:00,1,1,2022,1,spain,comunidad de madrid,madrid,28047
2022-01-07 00:00:00,13:55:00,13,puente de vallecas,fall,clear,epa bicycle,driver,over 60,female,mild,443.492.680,4.472.691.807,0,0,2022-01-07 13:55:00,1,1,2022,1,spain,comunidad de madrid,madrid,28053
2022-01-08 00:00:00,3:00:00,1,centro,fall,clear,bicycle,driver,31 to 40,female,mild,440.663.453,4.473.911.843,0,0,2022-01-08 03:00:00,1,1,2022,1,spain,comunidad de madrid,madrid,28012
2022-01-07 00:00:00,18:40:00,14,moratalaz,fall,clear,bicycle,driver,51 to 60,male,mild,446.645.011,4.473.884.612,0,0,2022-01-07 18:40:00,1,1,2022,1,spain,comunidad de madrid,madrid,28030
2022-01-09 00:00:00,14:20:00,4,salamanca,side collision,clear,bicycle,driver,younger than 21,male,unknown,441.492.182,4.474.597.275,0,0,2022-01-09 14:20:00,1,1,2022,1,spain,comunidad de madrid,madrid,28020
2022-01-09 00:00:00,23:30:00,15,ciudad lineal,rear,clear,bicycle,driver,21 to 30,male,mild,444.530.881,4.475.945.207,0,0,2022-01-09 23:30:00,1,1,2022,1,spain,comunidad de madrid,madrid,28027
2022-01-10 00:00:00,0:20:00,1,centro,side collision,clear,bicycle,driver,21 to 30,male,unknown,440.862.432,4.475.482.512,0,0,2022-01-10 00:20:00,1,1,2022,1,spain,comunidad de madrid,madrid,28012
2022-01-10 00:00:00,14:29:00,20,san blas-canillejas,lateral front collision,clear,bicycle,driver,21 to 30,female,mild,449.989.339,4.477.254.626,0,0,2022-01-10 14:29:00,1,1,2022,1,spain,comunidad de madrid,madrid,28022
2022-01-10 00:00:00,17:45:00,1,centro,front collision,clear,bicycle,driver,21 to 30,male,mild,439.540.456,4.474.853.177,0,0,2022-01-10 17:45:00,1,1,2022,1,spain,comunidad de madrid,madrid,28012
2022-01-10 00:00:00,17:45:00,1,centro,front collision,clear,bicycle,driver,31 to 40,male,mild,439.540.456,4.474.853.177,0,0,2022-01-10 17:45:00,1,1,2022,1,spain,comunidad de madrid,madrid,28012
2022-01-10 00:00:00,17:45:00,21,barajas,lateral front collision,clear,bicycle,driver,51 to 60,male,mild,447.427.912,4.479.330.469,0,0,2022-01-10 17:45:00,1,1,2022,1,spain,comunidad de madrid,madrid,28042
2022-01-10 00:00:00,8:25:00,8,fuencarral-el pardo,lateral front collision,clear,bicycle,driver,31 to 40,male,mild,437.168.035,4.480.967.925,0,0,2022-01-10 08:25:00,1,1,2022,1,spain,comunidad de madrid,madrid,28048
2022-01-11 00:00:00,15:20:00,3,retiro,lateral front collision,unknown,bicycle,driver,51 to 60,male,unknown,441.445.395,4.473.281.517,0,0,2022-01-11 15:20:00,1,1,2022,1,spain,comunidad de madrid,madrid,28009
2022-01-12 00:00:00,8:15:00,3,retiro,run over a person,clear,bicycle,driver,41 to 50,male,mild,441.680.228,4.473.487.644,0,0,2022-01-12 08:15:00,1,1,2022,1,spain,comunidad de madrid,madrid,28009
2022-01-12 00:00:00,8:15:00,3,retiro,run over a person,clear,bicycle,pedestrian,41 to 50,male,mild,441.680.228,4.473.487.644,0,0,2022-01-12 08:15:00,1,1,2022,1,spain,comunidad de madrid,madrid,28009
2022-01-14 00:00:00,22:00:00,4,salamanca,rear,clear,bicycle,driver,21 to 30,male,mild,443.244.501,4.476.111.461,0,0,2022-01-14 22:00:00,1,1,2022,1,spain,comunidad de madrid,madrid,28020
2022-01-14 00:00:00,23:52:00,7,chamberí,lateral front collision,clear,epa bicycle,driver,31 to 40,male,mild,441.034.633,4.475.797.555,0,0,2022-01-14 23:52:00,1,1,2022,1,spain,comunidad de madrid,madrid,28010
2022-01-15 00:00:00,13:30:00,7,chamberí,lateral front collision,clear,bicycle,driver,51 to 60,male,mild,440.711.593,4.476.260.492,0,0,2022-01-15 13:30:00,1,1,2022,1,spain,comunidad de madrid,madrid,28010
2022-01-16 00:00:00,10:14:00,4,salamanca,lateral front collision,clear,bicycle,driver,21 to 30,male,mild,441.532.370,4.475.492.588,0,0,2022-01-16 10:14:00,1,1,2022,1,spain,comunidad de madrid,madrid,28020
2022-01-16 00:00:00,12:50:00,7,chamberí,fall,clear,bicycle,driver,21 to 30,male,mild,440.268.173,4.476.288.527,0,0,2022-01-16 12:50:00,1,1,2022,1,spain,comunidad de madrid,madrid,28010
2022-01-17 00:00:00,12:10:00,13,puente de vallecas,side collision,clear,bicycle,driver,51 to 60,male,mild,445.774.873,4.470.855.830,0,0,2022-01-17 12:10:00,1,1,2022,1,spain,comunidad de madrid,madrid,28053
2022-01-17 00:00:00,16:50:00,20,san blas-canillejas,lateral front collision,clear,bicycle,driver,21 to 30,male,mild,448.218.754,4.474.422.707,0,0,2022-01-17 16:50:00,1,1,2022,1,spain,comunidad de madrid,madrid,28022
2022-01-17 00:00:00,18:45:00,15,ciudad lineal,lateral front collision,clear,bicycle,driver,51 to 60,male,low,445.138.586,4.475.584.733,0,0,2022-01-17 18:45:00,1,1,2022,1,spain,comunidad de madrid,madrid,28027
2022-01-18 00:00:00,19:55:00,6,tetuán,rear,clear,bicycle,driver,31 to 40,male,severe,440.417.931,4.478.475.411,0,0,2022-01-18 19:55:00,1,1,2022,1,spain,comunidad de madrid,madrid,28013
2022-01-18 00:00:00,12:50:00,18,villa de vallecas,fall,clear,bicycle,driver,over 60,male,mild,448.773.756,4.468.501.536,0,0,2022-01-18 12:50:00,1,1,2022,1,spain,comunidad de madrid,madrid,28031
2022-01-19 00:00:00,23:26:00,17,villaverde,rear,clear,bicycle,driver,21 to 30,male,mild,439.471.963,4.465.069.933,0,0,2022-01-19 23:26:00,1,1,2022,1,spain,comunidad de madrid,madrid,28021
2022-01-20 00:00:00,19:00:00,3,retiro,lateral front collision,clear,bicycle,driver,31 to 40,female,mild,443.162.743,4.472.217.220,0,0,2022-01-20 19:00:00,1,1,2022,1,spain,comunidad de madrid,madrid,28009
2022-01-21 00:00:00,17:20:00,1,centro,rear,clear,bicycle,driver,41 to 50,male,unknown,440.445.854,4.474.611.498,0,0,2022-01-21 17:20:00,1,1,2022,1,spain,comunidad de madrid,madrid,28012
2022-01-21 00:00:00,20:25:00,11,carabanchel,side collision,clear,bicycle,driver,41 to 50,male,mild,437.053.160,4.468.785.914,0,0,2022-01-21 20:25:00,1,1,2022,1,spain,comunidad de madrid,madrid,28025
2022-01-22 00:00:00,17:00:00,7,chamberí,rear,clear,bicycle,driver,31 to 40,male,mild,440.692.261,4.475.868.453,0,0,2022-01-22 17:00:00,1,1,2022,1,spain,comunidad de madrid,madrid,28010
2022-01-23 00:00:00,16:40:00,11,carabanchel,fall,clear,epa bicycle,driver,21 to 30,male,mild,437.553.744,4.470.006.681,0,0,2022-01-23 16:40:00,1,1,2022,1,spain,comunidad de madrid,madrid,28025
2022-01-24 00:00:00,16:15:00,4,salamanca,rear,cloudy,bicycle,driver,31 to 40,female,mild,441.847.321,4.474.662.181,0,0,2022-01-24 16:15:00,1,1,2022,1,spain,comunidad de madrid,madrid,28020
2022-01-24 00:00:00,19:11:00,4,salamanca,rear,clear,epa bicycle,driver,21 to 30,female,mild,443.811.805,4.475.807.975,0,0,2022-01-24 19:11:00,1,1,2022,1,spain,comunidad de madrid,madrid,28020
2022-01-25 00:00:00,12:10:00,5,chamartín,crash against fixed obstacle,clear,bicycle,driver,21 to 30,male,mild,441.787.820,4.480.139.275,0,0,2022-01-25 12:10:00,1,1,2022,1,spain,comunidad de madrid,madrid,28036
2022-01-25 00:00:00,18:15:00,4,salamanca,side collision,clear,bicycle,driver,unknown,unknown,unknown,441.995.327,4.474.701.923,0,0,2022-01-25 18:15:00,1,1,2022,1,spain,comunidad de madrid,madrid,28020
2022-01-26 00:00:00,15:35:00,5,chamartín,side collision,unknown,bicycle,driver,41 to 50,male,unknown,442.578.923,4.478.720.049,0,0,2022-01-26 15:35:00,1,1,2022,1,spain,comunidad de madrid,madrid,28036
2022-01-26 00:00:00,19:38:00,18,villa de vallecas,run over a person,clear,bicycle,driver,younger than 21,male,low,449.824.429,4.468.207.236,0,0,2022-01-26 19:38:00,1,1,2022,1,spain,comunidad de madrid,madrid,28031
2022-01-26 00:00:00,19:38:00,18,villa de vallecas,run over a person,clear,bicycle,pedestrian,41 to 50,male,low,449.824.429,4.468.207.236,0,0,2022-01-26 19:38:00,1,1,2022,1,spain,comunidad de madrid,madrid,28031
2022-01-26 00:00:00,19:38:00,18,villa de vallecas,run over a person,clear,bicycle,pedestrian,younger than 21,female,mild,449.824.429,4.468.207.236,0,0,2022-01-26 19:38:00,1,1,2022,1,spain,comunidad de madrid,madrid,28031
2022-01-27 00:00:00,15:57:00,6,tetuán,fall,clear,epa bicycle,driver,21 to 30,female,low,440.241.331,4.478.913.854,0,0,2022-01-27 15:57:00,1,1,2022,1,spain,comunidad de madrid,madrid,28013
2022-01-27 00:00:00,19:00:00,17,villaverde,lateral front collision,clear,bicycle,driver,51 to 60,male,mild,443.536.858,4.465.120.038,0,0,2022-01-27 19:00:00,1,1,2022,1,spain,comunidad de madrid,madrid,28021
2022-01-28 00:00:00,16:05:00,7,chamberí,front collision,clear,bicycle,driver,21 to 30,female,mild,440.799.278,4.476.046.192,0,0,2022-01-28 16:05:00,1,1,2022,1,spain,comunidad de madrid,madrid,28010
2022-01-28 00:00:00,23:25:00,4,salamanca,lateral front collision,clear,epa bicycle,driver,21 to 30,female,mild,443.303.029,4.475.349.263,0,0,2022-01-28 23:25:00,1,1,2022,1,spain,comunidad de madrid,madrid,28020
2022-01-29 00:00:00,13:20:00,8,fuencarral-el pardo,lateral front collision,clear,bicycle,driver,41 to 50,female,mild,443.155.958,4.485.038.114,0,0,2022-01-29 13:20:00,1,1,2022,1,spain,comunidad de madrid,madrid,28048
2022-01-30 00:00:00,13:10:00,13,puente de vallecas,side collision,clear,bicycle,driver,21 to 30,male,mild,443.381.434,4.472.064.741,0,0,2022-01-30 13:10:00,1,1,2022,1,spain,comunidad de madrid,madrid,28053
2022-01-30 00:00:00,19:20:00,3,retiro,side collision,clear,epa bicycle,driver,21 to 30,female,mild,441.887.286,4.474.671.353,0,0,2022-01-30 19:20:00,1,1,2022,1,spain,comunidad de madrid,madrid,28009
2022-01-31 00:00:00,14:50:00,8,fuencarral-el pardo,lateral front collision,clear,bicycle,driver,31 to 40,male,mild,440.911.270,4.482.268.398,0,0,2022-01-31 14:50:00,1,1,2022,1,spain,comunidad de madrid,madrid,28048
2022-02-01 00:00:00,18:00:00,12,usera,run over a person,clear,epa bicycle,driver,31 to 40,female,low,439.418.167,4.469.453.282,0,0,2022-02-01 18:00:00,1,2,2022,1,spain,comunidad de madrid,madrid,28026
2022-02-01 00:00:00,18:00:00,12,usera,run over a person,clear,epa bicycle,pedestrian,41 to 50,female,mild,439.418.167,4.469.453.282,0,0,2022-02-01 18:00:00,1,2,2022,1,spain,comunidad de madrid,madrid,28026
2022-01-26 00:00:00,10:00:00,9,moncloa-aravaca,side collision,clear,bicycle,driver,41 to 50,male,mild,438.232.184,4.477.765.563,0,0,2022-01-26 10:00:00,1,1,2022,1,spain,comunidad de madrid,madrid,28011
2022-02-02 00:00:00,22:50:00,19,vicálvaro,lateral front collision,clear,bicycle,driver,21 to 30,male,unknown,447.651.300,4.472.928.877,0,0,2022-02-02 22:50:00,1,2,2022,1,spain,comunidad de madrid,madrid,28052
